date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:21	29118/29118	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2264591ab5-71be%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_img1.jpg	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_img1.jpg	(from https://ewebotwp.com/home-agency/)
11:57:23	33760/33760	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2264591ab5-83e0%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_img2.jpg	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_img2.jpg	(from https://ewebotwp.com/home-agency/)
11:57:26	68533/68533	---MCZ	200	added ('OK')	image/png	etag:W/%2264591ab5-10bb5%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-rocket.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-rocket.png	(from https://ewebotwp.com/home-agency/)
11:57:26	30355/30355	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2264591ab6-7693%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_img3.jpg	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_img3.jpg	(from https://ewebotwp.com/home-agency/)
11:57:27	5429/5429	---MCZ	200	added ('OK')	image/png	etag:W/%2264591ab6-1535%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-icon1.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-icon1.png	(from https://ewebotwp.com/home-agency/)
11:57:27	5674/5674	---MCZ	200	added ('OK')	image/png	etag:W/%2264591ab6-162a%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-icon1-hover.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-icon1-hover.png	(from https://ewebotwp.com/home-agency/)
11:57:29	4211/4211	---MCZ	200	added ('OK')	image/png	etag:W/%2264591ab6-1073%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-icon2.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-icon2.png	(from https://ewebotwp.com/home-agency/)
11:57:31	4355/4355	---MCZ	200	added ('OK')	image/png	etag:W/%2264591ab6-1103%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-icon2-hover.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-icon2-hover.png	(from https://ewebotwp.com/home-agency/)
11:57:31	3571/3571	---MCZ	200	added ('OK')	image/png	etag:W/%2264591ab6-df3%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-icon3.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-icon3.png	(from https://ewebotwp.com/home-agency/)
11:57:33	3728/3728	---MCZ	200	added ('OK')	image/png	etag:W/%2264591ab6-e90%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-icon3-hover.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-icon3-hover.png	(from https://ewebotwp.com/home-agency/)
11:57:34	5970/5970	---MCZ	200	added ('OK')	image/png	etag:W/%2263e119e5-1752%22	https://ewebotwp.com/wp-content/uploads/2023/02/leads-network.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/02/leads-network.png	(from https://ewebotwp.com/home-agency/)
11:57:35	5332/5332	---MCZ	200	added ('OK')	image/png	etag:W/%2263e119e5-14d4%22	https://ewebotwp.com/wp-content/uploads/2023/02/leads-product.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/02/leads-product.png	(from https://ewebotwp.com/home-agency/)
11:57:36	6740/6740	---MCZ	200	added ('OK')	image/png	etag:W/%2263e119e5-1a54%22	https://ewebotwp.com/wp-content/uploads/2023/02/leads-vertigo.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/02/leads-vertigo.png	(from https://ewebotwp.com/home-agency/)
11:57:37	5910/5910	---MCZ	200	added ('OK')	image/png	etag:W/%2263e119e5-1716%22	https://ewebotwp.com/wp-content/uploads/2023/02/leads-proline.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/02/leads-proline.png	(from https://ewebotwp.com/home-agency/)
11:57:38	4865/4865	---MCZ	200	added ('OK')	image/png	etag:W/%2263e119e5-1301%22	https://ewebotwp.com/wp-content/uploads/2023/02/leads-minty.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/02/leads-minty.png	(from https://ewebotwp.com/home-agency/)
11:57:40	109675/109675	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22645923c5-1ac6b%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_portfolio1-800x605.jpg	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_portfolio1-800x605.jpg	(from https://ewebotwp.com/home-agency/)
11:57:40	85099/85099	---MCZ	200	added ('OK')	image/jpeg	etag:W/%22645923d1-14c6b%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_portfolio2-800x605.jpg	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_portfolio2-800x605.jpg	(from https://ewebotwp.com/home-agency/)
11:57:41	59657/59657	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2264594251-e909%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_portfolio3-800x605.jpg	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_portfolio3-800x605.jpg	(from https://ewebotwp.com/home-agency/)
11:57:41	160039/160039	---MCZ	200	added ('OK')	image/png	etag:W/%2264591ab8-27127%22	https://ewebotwp.com/wp-content/uploads/2023/05/agancy-girl.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agancy-girl.png	(from https://ewebotwp.com/home-agency/)
11:57:43	65259/65259	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2264591ab9-feeb%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_img4.jpg	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_img4.jpg	(from https://ewebotwp.com/home-agency/)
11:57:44	27622/27622	---MCZ	200	added ('OK')	image/png	etag:W/%2264591ab9-6be6%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_ideas_bg.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_ideas_bg.png	(from https://ewebotwp.com/home-agency/)
11:57:45	23542/23542	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2264591ab9-5bf6%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_img5.jpg	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_img5.jpg	(from https://ewebotwp.com/home-agency/)
11:57:46	2713/2713	---MCZ	200	added ('OK')	image/png	etag:W/%2264591aba-a99%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_testimonials_arrow.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_testimonials_arrow.png	(from https://ewebotwp.com/home-agency/)
11:57:47	32354/32354	---MCZ	200	added ('OK')	image/png	etag:W/%2264591aba-7e62%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-fly.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-fly.png	(from https://ewebotwp.com/home-agency/)
11:57:48	2962/2962	---MCZ	200	added ('OK')	image/png	etag:W/%2264591aba-b92%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_fly_trajectory.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_fly_trajectory.png	(from https://ewebotwp.com/home-agency/)
11:57:49	11577/11577	---MCZ	200	added ('OK')	image/png	etag:W/%2264591aba-2d39%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency_elipse2.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency_elipse2.png	(from https://ewebotwp.com/home-agency/)
11:57:53	5616/5616	---MCZ	200	added ('OK')	image/png	etag:W/%2264591cbe-15f0%22	https://ewebotwp.com/wp-content/uploads/2023/05/logo-agency-footer.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/logo-agency-footer.png	(from https://ewebotwp.com/home-agency/)
11:57:54	1688/1688	---MCZ	200	added ('OK')	image/png	etag:W/%2264591cbe-698%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-bubble.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-bubble.png	(from https://ewebotwp.com/home-agency/)
11:57:55	3386/3386	---MCZ	200	added ('OK')	image/png	etag:W/%2264591cbe-d3a%22	https://ewebotwp.com/wp-content/uploads/2023/05/agency-map.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/2023/05/agency-map.png	(from https://ewebotwp.com/home-agency/)
11:57:56	3287/3287	---MCZ	200	added ('OK')	text/css	etag:W/%226505bf0d-cd7%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min12c8.css	(from https://ewebotwp.com/home-agency/)
11:57:57	7887/7887	---MCZ	200	added ('OK')	text/css	etag:W/%226505bf0d-1ecf%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min12c8.css	(from https://ewebotwp.com/home-agency/)
11:57:58	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%22650c1d15-4824%22	https://ewebotwp.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.16.4	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/elementor/assets/lib/animations/animations.minafc7.css	(from https://ewebotwp.com/home-agency/)
11:57:59	5545/5545	---MCZ	200	added ('OK')	text/css	etag:W/%2265213940-15a9%22	https://ewebotwp.com/wp-content/uploads/gt3-assets/css/footer-p_12642.css?ver=1696676160	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/gt3-assets/css/footer-p_12642ebee.css	(from https://ewebotwp.com/home-agency/)
11:58:00	1633/1633	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264eda08d-661%22	https://ewebotwp.com/wp-content/plugins/wpda-builder-pro/dist/js/frontend/mega-menu-frontend.js?ver=1693294733	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/wpda-builder-pro/dist/js/frontend/mega-menu-frontendd538.js	(from https://ewebotwp.com/home-agency/)
11:58:01	16992/16992	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264eda08d-4260%22	https://ewebotwp.com/wp-content/plugins/wpda-builder-pro/dist/js/frontend/frontend.js?ver=1693294733	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/wpda-builder-pro/dist/js/frontend/frontendd538.js	(from https://ewebotwp.com/home-agency/)
11:58:02	14927/14927	---MCZ	200	added ('OK')	application/javascript	etag:W/%226501949c-3a4f%22	https://ewebotwp.com/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min.js?ver=1.2.0	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min7359.js	(from https://ewebotwp.com/home-agency/)
11:58:02	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202023%2010:58:02%20GMT	http://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js?ver=3.1.6	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.70005e.delayed	(from https://ewebotwp.com/home-agency/)
11:58:04	21612/21612	---MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-546c%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js?ver=3.1.6	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min005e.js	(from https://ewebotwp.com/home-agency/)
11:58:05	25294/25294	---MCZ	200	added ('OK')	application/javascript	etag:W/%226501949c-62ce%22	https://ewebotwp.com/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl.min.js?ver=3.25.0	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl.min503b.js	(from https://ewebotwp.com/home-agency/)
11:58:06	10770/10770	---MCZ	200	added ('OK')	application/javascript	etag:W/%226515b5a1-2a12%22	https://ewebotwp.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/contact-form-7/includes/swv/js/indexf658.js	(from https://ewebotwp.com/home-agency/)
11:58:07	12943/12943	---MCZ	200	added ('OK')	application/javascript	etag:W/%226515b5a1-328f%22	https://ewebotwp.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.8.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/contact-form-7/includes/js/indexf658.js	(from https://ewebotwp.com/home-agency/)
11:58:08	3037/3037	---MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-bdd%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min12c8.js	(from https://ewebotwp.com/home-agency/)
11:58:09	1845/1845	---MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-735%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min956a.js	(from https://ewebotwp.com/home-agency/)
11:58:10	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-85b%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min12c8.js	(from https://ewebotwp.com/home-agency/)
11:58:11	2005/2005	---MCZ	200	added ('OK')	application/javascript	etag:W/%22651e7d6c-7d5%22	https://ewebotwp.com/wp-content/plugins/yith-woocommerce-quick-view/assets/js/frontend.min.js?ver=1.32.0	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/yith-woocommerce-quick-view/assets/js/frontend.min37d4.js	(from https://ewebotwp.com/home-agency/)
11:58:12	5629/5629	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee520a7-15fd%22	https://ewebotwp.com/wp-includes/js/imagesloaded.min.js?ver=4.1.4	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/imagesloaded.mineda1.js	(from https://ewebotwp.com/home-agency/)
11:58:13	21438/21438	---MCZ	200	added ('OK')	application/javascript	etag:W/%226425188a-53be%22	https://ewebotwp.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://ewebotwp.com/home-agency/)
11:58:14	11937/11937	---MCZ	200	added ('OK')	application/javascript	etag:W/%226361fb06-2ea1%22	https://ewebotwp.com/wp-includes/js/jquery/ui/tabs.min.js?ver=1.13.2	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/jquery/ui/tabs.min3f14.js	(from https://ewebotwp.com/home-agency/)
11:58:15	2981/2981	---MCZ	200	added ('OK')	application/javascript	etag:W/%22625095f6-ba5%22	https://ewebotwp.com/wp-includes/js/comment-reply.min.js?ver=6.3.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/comment-reply.min9b30.js	(from https://ewebotwp.com/home-agency/)
11:58:16	1758/1758	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264f5ab11-6de%22	https://ewebotwp.com/wp-content/plugins/gt3-themes-core/core/elementor/assets/js/core-gridlist-woo.js?ver=2.0.2	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/gt3-themes-core/core/elementor/assets/js/core-gridlist-woo4c56.js	(from https://ewebotwp.com/home-agency/)
11:58:17	6663/6663	---MCZ	200	added ('OK')	application/javascript	etag:W/%22651c64a6-1a07%22	https://ewebotwp.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms.js?ver=4.9.9	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/mailchimp-for-wp/assets/js/formsd87f.js	(from https://ewebotwp.com/home-agency/)
11:58:18	13786/13786	---MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-35da%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min12c8.js	(from https://ewebotwp.com/home-agency/)
11:58:19	2673/2673	---MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-a71%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min96ff.js	(from https://ewebotwp.com/home-agency/)
11:58:20	31626/31626	---MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-7b8a%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min2420.js	(from https://ewebotwp.com/home-agency/)
11:58:21	9749/9749	---MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-2615%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min2420.js	(from https://ewebotwp.com/home-agency/)
11:58:22	6429/6429	---MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-191d%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min12c8.js	(from https://ewebotwp.com/home-agency/)
11:58:23	4997/4997	---MCZ	200	added ('OK')	application/javascript	etag:W/%22650c1d15-1385%22	https://ewebotwp.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.16.4	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/elementor/assets/js/webpack.runtime.minafc7.js	(from https://ewebotwp.com/home-agency/)
11:58:24	58860/58860	---MCZ	200	added ('OK')	application/javascript	etag:W/%22650c1d15-e5ec%22	https://ewebotwp.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.16.4	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/elementor/assets/js/frontend-modules.minafc7.js	(from https://ewebotwp.com/home-agency/)
11:58:25	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%22650c1d15-2fa6%22	https://ewebotwp.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://ewebotwp.com/home-agency/)
11:58:26	139153/139153	---MCZ	200	added ('OK')	application/javascript	etag:W/%22650c1d15-21f91%22	https://ewebotwp.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://ewebotwp.com/home-agency/)
11:58:28	2620/2620	---MCZ	200	added ('OK')	application/javascript	etag:W/%22650c1d15-a3c%22	https://ewebotwp.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.16.4	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.minafc7.js	(from https://ewebotwp.com/home-agency/)
11:58:29	10749/10749	---MCZ	200	added ('OK')	application/javascript	etag:W/%22650c1d15-29fd%22	https://ewebotwp.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://ewebotwp.com/home-agency/)
11:58:30	40436/40436	---MCZ	200	added ('OK')	application/javascript	etag:W/%22650c1d15-9df4%22	https://ewebotwp.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.16.4	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/elementor/assets/js/frontend.minafc7.js	(from https://ewebotwp.com/home-agency/)
11:58:31	41954/41954	---MCZ	200	added ('OK')	application/javascript	etag:W/%22650c1d15-a3e2%22	https://ewebotwp.com/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.16.4	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/elementor/assets/js/preloaded-modules.minafc7.js	(from https://ewebotwp.com/home-agency/)
11:58:32	11078/11078	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264f5ab11-2b46%22	https://ewebotwp.com/wp-content/plugins/gt3-themes-core/core/elementor/assets/js/core-frontend.js?ver=2.0.2	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/gt3-themes-core/core/elementor/assets/js/core-frontend4c56.js	(from https://ewebotwp.com/home-agency/)
11:58:33	175427/175427	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265213940-2ad43%22	https://ewebotwp.com/wp-content/uploads/gt3-assets/js/footer-p_12642.js?ver=1696676160	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/uploads/gt3-assets/js/footer-p_12642ebee.js	(from https://ewebotwp.com/home-agency/)
11:58:34	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Oct%202023%2010:58:33%20GMT	https://fonts.gstatic.com/robots.txt		(from https://ewebotwp.com/home-agency/)
11:58:35	87482/87482	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264d31eac-155ba%22	https://ewebotwp.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.0	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/jquery/jquery.min3088.js	(from https://ewebotwp.com/home-agency/)
11:59:16	1166/1166	UR-MCZ	200	added ('OK')	image/png	etag:W/%226324b269-48e%22	https://ewebotwp.com/wp-content/themes/ewebot-child/img/gt3_stats.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/themes/ewebot-child/img/gt3_stats.png	(from https://ewebotwp.com/home-agency/)
11:59:16	9636/9636	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226505bf0d-25a4%22	https://ewebotwp.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.8.1.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minf111.js	(from https://ewebotwp.com/home-agency/)
11:59:16	13577/13577	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264d31eac-3509%22	https://ewebotwp.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://ewebotwp.com/home-agency/)
11:59:17	18833/18833	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226361fb06-4991%22	https://ewebotwp.com/wp-includes/js/underscore.min.js?ver=1.13.4	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/underscore.mind584.js	(from https://ewebotwp.com/home-agency/)
11:59:18	7090/7090	---MCZ	200	added ('OK')	image/png	etag:W/%2264dd3b4e-1bb2%22	https://ewebotwp.com/wp-content/plugins/woocommerce-ajax-filters/assets/frontend/css/images/ui-icons_444444_256x240.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce-ajax-filters/assets/frontend/css/images/ui-icons_444444_256x240.png	(from https://ewebotwp.com/wp-content/plugins/woocommerce-ajax-filters/assets/frontend/css/fullmain.min.css?ver=1.6.4.5)
11:59:18	1426/1426	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226361fb06-592%22	https://ewebotwp.com/wp-includes/js/wp-util.min.js?ver=6.3.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/wp-util.min9b30.js	(from https://ewebotwp.com/home-agency/)
11:59:18	1023/1023	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22625095f6-3ff%22	https://ewebotwp.com/wp-includes/js/api-request.min.js?ver=6.3.1	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/api-request.min9b30.js	(from https://ewebotwp.com/home-agency/)
11:59:19	7074/7074	---MCZ	200	added ('OK')	image/png	etag:W/%2264dd3b4e-1ba2%22	https://ewebotwp.com/wp-content/plugins/woocommerce-ajax-filters/assets/frontend/css/images/ui-icons_555555_256x240.png	/home/famous/websites/MyMakertr/ewebotwp.com/wp-content/plugins/woocommerce-ajax-filters/assets/frontend/css/images/ui-icons_555555_256x240.png	(from https://ewebotwp.com/wp-content/plugins/woocommerce-ajax-filters/assets/frontend/css/fullmain.min.css?ver=1.6.4.5)
11:59:19	8171/8171	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226425188a-1feb%22	https://ewebotwp.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://ewebotwp.com/home-agency/)
11:59:19	16146/16146	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264d31eac-3f12%22	https://ewebotwp.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://ewebotwp.com/home-agency/)
11:59:19	6607/6607	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226425188a-19cf%22	https://ewebotwp.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	/home/famous/websites/MyMakertr/ewebotwp.com/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://ewebotwp.com/home-agency/)
